company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
KAUCJA.PL - KRAJOWY SYSTEM KAUCYJNY SPÓŁKA AKCYJNA,Hala B / D42b,,,,,"BUKOWIŃSKA 21, 02-703, WARSZAWA, Poland",WARSZAWA,
ML GROUP INVEST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Hala B / C42a,,,,,"ADAMA MICKIEWICZA 83, 48-100, GŁUBCZYCE, Poland",GŁUBCZYCE,
MONIKA KITOWSKA,Hala B / D42a,,,,,"JAGODOWA 14, 05-420, JÓZEFÓW, Poland",JÓZEFÓW,
mysite.ai,Hala B / E7,"Mysite.ai to automatyczne narzędzie do prowadzenia mediów społecznościowych dla właścicieli restauracji. Platforma została stworzona przez specjalistów, którzy wcześniej pomogli osiągnąć ponad 50 mln USD zysku dla branży gastronomicznej.",marek@mysite.ai,+48 577 113 680,https://mysite.ai,"EUGENIUSZA KWIATKOWSKIEGO 9, 37-450, STALOWA WOLA, Poland",STALOWA WOLA,
Natural Poultry Foods,Hala B / D11,,,,,"Main Bhatia Nagar Road 55, 125120, Tohana, Poland",Tohana,
PASSION MK MICHAL KATUŠ,Hala B / C17,"Firma w Polsce zajmuje się sprzedażą detaliczną produktów, głównie żywności i napojów, bez stacjonarnego sklepu – np. na targach branżowych, festiwalach żywności, eventach gastronomicznych.",,,,"KRAKOWSKA 46, 28-440, DZIAŁOSZYCE, Poland",DZIAŁOSZYCE,
PIEKARNIA SOPLICOWO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Hala B / C20,,,,,"Zosi 17, 05-400, OTWOCK, Poland",OTWOCK,
PIERROT PK,Hala B / D24,"Pierrot to firma produkcyjno-handlowa dostarczająca wodę źródlaną, napoje gazowane i niegazowane oraz soki — produkowane z własnego ujęcia wody. Realizuje dostawy bezpośrednio do domów, biur i firm, korzystając z własnej floty pojazdów, co pozwala klientom zamówić wodę lub napoje i otrzymać je „pod drzwi”. Firma działa też w modelu franczyzowym — lokale dystrybucyjne mogą być prowadzone przez partnerów-franczyzobiorców, rozszerzając zasięg dostaw w całej Polsce.",,,https://wodapierrot.pl,"WAWRZYSZÓW 9, 26-625, WAWRZYSZÓW, Poland",WAWRZYSZÓW,
PROJEKT KEBAB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Hala B / C34,"Projekt Kebab to nowoczesna marka gastronomiczna specjalizująca się w produkcji i sprzedaży wysokiej jakości kebabu oraz produktów dedykowanych branży HoReCa. Fundamentem konceptu jest autorska receptura mięsa, standaryzacja procesów oraz powtarzalność smaku w każdym lokalu. Firma rozwija model B2B, obejmujący: • dystrybucję produktów do lokali gastronomicznych, • szkolenia zawodowe dla branży kebab i fast food, • rozwój modelu franczyzowego.",dominik@projekt-kebab.pl,793118618,https://projekt-kebab.pl,"WIDOK 11, 60-185, DĄBRÓWKA, Poland",DĄBRÓWKA,
RANDOB JANUSZ BODNAR,Hala B / D12,,,,,"KOMBAJNISTÓW 53, 40-804, KATOWICE, Poland",KATOWICE,
RAW ENERGY SP. Z O.O.,Hala B / C42b,"Firmę prowadzą bracia Rafał i Marek. Marka Słodki Grek to firma z bogatą tradycją, specjalizująca się w sprzedaży autentycznych, greckich wyrobów cukierniczych, które od 1927 roku są przygotowywane ręcznie według starannie wypracowanych receptur. Nasze produkty to nie tylko słodkości, ale także wyraz pasji do greckiej kultury i kulinariów, przekazywany z pokolenia na pokolenie. W naszej ofercie znajdą Państwo szeroki wachlarz produktów, starannie dopasowanych do różnych potrzeb i stylów życia. Oferujemy wyroby dla wegan, cukrzyków oraz sportowców, co oznacza, że każdy znajdzie u nas coś dla siebie. Posiadamy także szeroki wybór produktów bezglutenowych, bez laktozy, bez GMO, bez dodatku cukru oraz certyfikowanych produktów ekologicznych (BIO). Nasze słodkości nie tylko smakują wyśmienicie, ale są także odpowiedzialnym wyborem dla osób dbających o zdrowie i środowisko. Dzięki wysokiej jakości i unikalnej recepturze, nasze wyroby cieszą się uznaniem nie tylko klientów indywidualnych, ale także ekspertów branżowych. O naszych produktach można przeczytać w prestiżowym magazynie branżowym „Mistrz Branży”, co potwierdza ich wysoką jakość i wyjątkowość.",kontakt@slodki-grek.pl,(+48) 885 251 924,,"NADDNIEPRZAŃSKA 6/2, 04-205, WARSZAWA, Poland",WARSZAWA,
Saltrino,Hala B / F23,"Saltrino to polski producent przyczep i kontenerów gastronomicznych, który łączy własne zaplecze produkcyjne, inżynierskie know-how i indywidualne podejście do każdego projektu. Tworzymy rozwiązania dopasowane do konkretnego konceptu gastronomicznego – od konstrukcji i instalacji po ergonomiczny układ oraz dobór profesjonalnego wyposażenia, projektowane wspólnie z doświadczonym technologiem gastronomii. Dzięki temu klient otrzymuje nie tylko efektowną przyczepę, ale przede wszystkim funkcjonalne miejsce pracy, gotowe do prowadzenia biznesu.",Hello@saltrino.com,48 734 003 008,https://saltrino.com,"TOWAROWA 1, 88-100, INOWROCŁAW, Poland",INOWROCŁAW,
SATOA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Hala B / D23,,,,,"NADRZECZNA 3B A 16B, 05-552, JABŁONOWO, Poland",JABŁONOWO,
serwisPOS,Hala B / C7,"SerwisPOS to polska firma specjalizująca się w wdrażaniu, serwisowaniu i wsparciu systemów sprzedaży typu POS, kas fiskalnych oraz urządzeń IT dla branży HoReCa i handlu. Działa na terenie całej Polski i oferuje pomoc zarówno zdalnie, jak i u klienta, dostępna 24 h/7 dni w tygodniu",,,https://serwispos.pl,"CZŁUCHOWSKA 8/1, 01-100, WARSZAWA, Poland",WARSZAWA,
SHARPI - Noże i Ostrzałki,Hala B / E11,"Polska marka wyspecjalizowana w ostrzałkach, znajdziesz u nas ostrzałki do noży (diamentowe, elektryczne, kamienie wodne i Splash & Go, systemy ostrzące, ostrzałki terenowe) oraz starannie dobrane noże kuchenne do domu i gastronomii, z przyjemnością nawiążemy współprace ze sklepami B2B",kontakt@sharpi.pl,571 244 954,https://sharpi.pl,"SKŁODOWSKIEJ CURIE 4A, 05-070, SULEJÓWEK, Poland",SULEJÓWEK,
SM-NEXA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Hala B / E42a,,,,,"KOLEJOWA 9/121, 01-217, WARSZAWA, Poland",WARSZAWA,
STOWARZYSZENIE KRAJOWA RADA GASTRONOMII I CATERINGU,Hala B / B2,"Podtrzymujemy bogatą tradycję polskiej gastronomii oraz bronimy wspólnych interesów w branży. We wrześniu 2018 roku w Łodzi ukonstytuowały się nowe władze Krajowej Rady Gastronomii i Cateringu. Rada ta jest nowoczesną organizacją, która skupia swoje działania na promocji polskich produktów za pośrednictwem polskiej gastronomii i cateringu.",,,,"Popiela 6, 61-615, Poznań, Poland",Poznań,
TRADERS GLOBAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Hala B / B42b,,,,,"PIOTRKOWSKA 173/111, 90-447, ŁÓDŹ, Poland",ŁÓDŹ,
UAB Maisto myletojai,Hala C / E17,,,,,"Savanoriy pr 276 394, LT-50200, Kowno, Poland",Kowno,
WARK GROUP Sp. z o. o.,Hala B / E2,"W WARKu wierzymy, że każda marka zasługuje na to, by błyszczeć. Ale nie każda wie, jak robić to dobrze. Jesteśmy twórcami z Wielkopolski, zaangażowanymi w tworzenie najpiękniejszych przyczep handlowych i gastronomicznych w Europie, które z dumą nazywamy biżuterią dla biznesu. Prosto z Polski.",,,https://warkgroup.com,"TOPOLOWA 1, 62-002, JELONEK, Poland",JELONEK,
zapiekankiGOLD.pl,Hala B / E18,"zapiekankiGOLD.pl to marka, która produkuje zapiekanki klasy PREMIUM, bez kompromisów, z dbałością o szczegóły, produkowanych ręcznie z wyselekcjonowanych składników. Zapraszamy do współpracy... Nasza dystrybucja obejmuje cały kraj",,733-406-644,https://zapiekankigold.pl,"OKOLE 1, 86-010, OKOLE, Poland",OKOLE,
ZBUDUJPRZYCZEPE.PL Sp. z o.o,Hala B / D20,"W ZBUDUJPRZYCZEPE.PL specjalizujemy się w tworzeniu funkcjonalnych i dopracowanych przyczep mobilnych, które realnie wspierają rozwój biznesów. Do produkcji przyczep wykorzystujemy wieloletnią, specjalistyczną wiedzę z obszaru ergonomii, projektowania i efektywnego planowania budżetu. Zapewniamy pełne doradztwo – od koncepcji i projektu, po finansowanie i odbiór gotowej przyczepy. Cały proces – od pomysłu po gotowy produkt – prowadzimy w jednym miejscu. Pracujemy w trzech nowoczesnych halach produkcyjnych o łącznej powierzchni 5000 m², wyposażonych w własny park maszynowy i precyzyjne urządzenia CNC. Nasze biuro (1000 m²) to przestrzeń, w której działają m.in. działy: graficzny, zamówień, marketingu, jakości, finansów, logistyki, produkcji, transportu oraz opieki posprzedażowej. Wierzymy, że dobrze zaprojektowana przyczepa to nie tylko narzędzie pracy, ale także wizytówka firmy, która buduje jej wizerunek i przyciąga klientów.",zapytania@zbudujprzyczepe.pl,+48 690 512 414,https://zbudujprzyczepe.pl,"NAD UTRATĄ 12, 05-830, SZAMOTY, Poland",SZAMOTY,
ŻARWOK,Hala B / C42c,Twoja kuchnia może zarabiać więcej. Jeśli masz: – działający lokal – zespół na zmianie – 15 000 zł netto na start Możesz uruchomić ŻarWOK jako drugi koncept i zwiększyć obrót bez zwiększania czynszu. To nie nowa restauracja. To dodatkowy strumień przychodu w kanale delivery,tomek@nypdpizza.pl,531206600,https://zarwok.pl,"DR. JANA PILTZA 19/LU1, 30-392, KRAKÓW, Poland",KRAKÓW,
