exhibitor_name,domain,contact_number,mail,location,country,booth_no,desc,linkedin_url,city,event_location,profile_url,event_source
'FACH-PAK' Sp. z o.o. Sp.K.,fach-pak.com,+48 59 845 50 00,,ARTURA GROTTGERA 16C 76-200 SŁUPSK Poland,Poland,Hala E / E2.20a,"FACH-PAK to firma rodzinna specjalizująca się w produkcji i dystrybucji profesjonalnych opakowań z tworzywa sztucznego dla magazynowania oraz transportu. Z małego rodzinnego przedsiębiorstwa, dzięki zaangażowaniu i wytrwałości, w ciągu ostatnich 20 lat stworzyliśmy dobrze funkcjonującą firmę, która jest liczącym się europejskim dostawcą rozwiązań opakowaniowych. Jesteśmy także pierwszym i jedynym w tej części świata producentem trójściennych higienicznych pojemników izolowanych. Centrala firmy mieści się w centrum Pomorza Środkowego w Słupsku, ale aby być bliżej klientów z pozostałych regionów Polski otworzyliśmy jeszcze dwa biura zewnętrzne w Warszawie oraz w Krakowie. Posiadamy też oddziały zagraniczne w Niemczech i na Litwie oraz liczne biura sprzedaży m.in. w Stanach Zjednoczonych, Anglii, Francji, Danii, Norwegii i Wielkiej Brytanii. Możemy też pochwalić się doskonale rozbudowaną siecią dystrybucji, skupiającą kilkadziesiąt firm zajmujących się promocją oraz sprzedażą naszych opakowań m.in. w Australii, RPA czy Korei, dzięki temu docieramy szybko i profesjonalnie wszędzie tam, gdzie jest zapotrzebowanie na produkty naszej firmy. Zespół FACH-PAK budują ludzie pełni energii i dobrze zmotywowani. Dzięki temu wyprzedzamy konkurencję dokładnością, refleksem oraz zaangażowaniem. Wśród naszych stałych odbiorców znajdziecie Państwo najbardziej rozpoznawane rodzime i globalne marki, ale także małe polskie rodzinne firmy i startupy.",,SŁUPSK,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
AICON X-RAY,aiconxray.com,+48518298397,t.ochnik@aiconxray.com,POLECZKI 32 02-822 WARSZAWA Poland,Poland,Hala E / E5.37,"AICON X-RAY rozwija zaawansowane systemy kontroli jakości oparte na technologii rentgenowskiej. W praktyce oznacza to, że pomagamy producentom - szczególnie w branży spożywczej - kontrolować produkty na różnych etapach produkcji, aby zapewnić ich bezpieczeństwo i zgodność z najwyższymi standardami jakości. Tworzymy własne technologie, bazując na wieloletnim doświadczeniu w zakresie kontroli rentgenowskiej oraz zaawansowanej analizy obrazu. Dzięki temu możemy opracowywać rozwiązania precyzyjnie dopasowane do potrzeb naszych klientów i specyfiki ich procesów produkcyjnych, zapewniając wysoką skuteczność detekcji i niezawodne działanie. Nasze systemy pomagają wykrywać zanieczyszczenia, takie jak kamienie, szkło czy metal, a jednocześnie wspierają kontrolę jakości i pomagają ograniczać straty produkcyjne. Z naszych rozwiązań korzystają najwięksi producenci żywności na świecie, wykorzystując je na różnych etapach swoich procesów produkcyjnych. W skrócie - pomagamy producentom dostarczać bezpieczniejsze produkty o najwyższej jakości.",https://www.linkedin.com/company/aicon-x-ray-gmbh,WARSZAWA,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
AIR LIQUIDE POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,pl.airliquide.com,,,JASNOGÓRSKA 9 31-358 KRAKÓW Poland,Poland,Hala E / E2.11B,"Grupa Air Liquide, obecna w 59 krajach, zatrudniająca około 66 500 pracowników i obsługująca 4,3 miliona klientów i pacjentów, jest światowym liderem w dziedzinie gazów, technologii oraz usług dla przemysłu i ochrony zdrowia.",,KRAKÓW,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
AIR PRODUCTS SP. Z O.O.,airproducts.com.pl,801 100 107,infopl@airproducts.com,KOMITETU OBRONY ROBOTNIKÓW 48 02-146 WARSZAWA Poland,Poland,Hala E / E5.29,"Air Products od ponad 30 lat wspiera polski przemysł spożywczy, dostarczając gazy spożywcze, technologie kriogeniczne oraz rozwiązania zwiększające efektywność produkcji i jakość wyrobów. Dzięki wieloletniemu doświadczeniu w chłodzeniu, zamrażaniu i pakowaniu żywności pomagamy producentom tworzyć innowacyjne, bezpieczne i wygodne dla konsumentów produkty. W ofercie Air Products znajdują się nowoczesne rozwiązania Freshline® do mrożenia żywności, w tym systemy IQF (Individual Quick Freezing), tunele zamrażalnicze oraz technologie wspierające krojenie, mieszanie i przetwarzanie produktów spożywczych. Dostarczamy również gazy i mieszanki gazowe do pakowania w atmosferze modyfikowanej (MAP), które pomagają wydłużyć świeżość i trwałość żywności. Jako jeden z największych producentów gazów w Polsce dysponujemy nowoczesnymi zakładami produkcyjnymi oraz rozbudowaną siecią dostaw, zapewniając niezawodną obsługę klientów z całego kraju. Naszych partnerów wspieramy nie tylko dostawą gazów, ale także specjalistycznym doradztwem technologicznym na każdym etapie współpracy. Air Products to globalne doświadczenie, lokalna obecność i innowacyjne rozwiązania, które pomagają producentom żywności zwiększać wydajność, ograniczać straty i podnosić jakość produktów.",https://www.linkedin.com/company/air-products-poland/?viewAsMember=true,WARSZAWA,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
AMFI Sp. z o.o.,spozywczetechnologie.pl,,,JÓZEFA ELSNERA 55A 43-190 MIKOŁÓW Poland,Poland,Hala E / E2.28a,"Najlepsi dostawcy i producenci maszyn, przypraw, chemii przemysłowej i opakowań zamieszczają swoje reklamy na naszych łamach. Firma WOMAT zajmuje się również kompleksową obsługą medialną i reklamową podmiotów gospodarczych. Zapewniamy wykonanie zlecenia - od projektu do ostatecznej realizacji.",,MIKOŁÓW,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
AMJADI INTERNATIONAL-POL,amjadi.com,655419066,polska@amjadi.com,BRZOSKWINIOWA 7 64-234 KASZCZOR Poland,Poland,Hala E / E5.26,"Firma Amjadi już od trzech pokoleń oferuje jelita naturalne. Jelita baranie sprowadzane są z własnych oraz zaprzyjaźnionych zakładów produkcyjnych. W latach 60tych prowadzeniem firmy zajmował się Asghar Amjadi. W latach 80tych do firmy dołączyli także synowie – Saied Amjadi i Majid Amjadi jako dyrektorzy przedsiębiorstwa. Wtedy właśniezałożyli w Europie, a dokładniej w Niemczech spółkę Amjadi GmbH. Amjadi GmbH powiększyło swoją działalność w roku 2004, po rozszerzeniu Unii Europejskiej na wschód i otworzyło zakład produkcyjny w Polsce. Firma Amjadi jest dostawcą jelit naturalnych baranich najwyższej jakości na terenie całej UE. Wysoką jakość naszych produktów zawdzięczamy ich pochodzeniu, na które ma wpływ również rasa, sposób odżywiania i hodowli zwierząt.",,KASZCZOR,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
ARGELITH POLSKA-POŁUDNIE EDYTA BOGACKA,,,,ZAKĄTEK 34 40-636 KATOWICE Poland,Poland,Hala E / E1.22A,,,KATOWICE,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
ARGOSPAW Tomasz Kaczor,,,,GUZÓWKA 26 21-450 GUZÓWKA Poland,Poland,Hala E / E5.46,,,GUZÓWKA,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
"ARMAPOL PPHU R., M. KUBSIK SPÓŁKA JAWNA",,,,MOKRA 49 62-064 PLEWISKA Poland,Poland,Hala E / E6.25,,,PLEWISKA,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
ASTAT SP. Z O.O.,astat.pl,,,JANA HENRYKA DĄBROWSKIEGO 441 60-451 POZNAŃ Poland,Poland,Hala E / E3.36,"Oferujemy produkty i rozwiązania 200 krajowych i zagranicznych producentów, a dzięki wieloletnim i dobrym kontaktom handlowym z naszymi dostawcami, proponujemy Klientom atrakcyjne ceny i krótkie terminy dostaw.Naszą filozofię działania można streścić w trzech słowach: DOŚWIADCZENIE, WSPARCIE, KNOW-HOW.Doświadczenie wynika z wieku - jesteśmy w rynku od ponad dwóch dekad, znamy realia, rozumiem rzeczywistość, analizujemy przypadki, wyciągamy wnioski.Wsparcie to nasza misja wobec Klientów, Partnerów, a nierzadko również osobistych Przyjaciół. Nie jesteśmy wyłącznie po to by sprzedawać - jesteśmy po to by pomagać i wspierać.",,POZNAŃ,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
AUTOCOOK SP. Z O.O.,autocook.pl,+48604233316,adam@autocook.pl,SŁONECZNA 87/1 62-052 CHOMĘCICE Poland,Poland,Hala E / E2.44,"Witamy w Autocook – liderze w produkcji urządzeń ze stali nierdzewnej dla przemysłu spożywczego. Dzięki 30-letniemu doświadczeniu w konstruowaniu i produkcji maszyn do termicznej obróbki produktów spożywczych, stawiamy na najwyższą jakość i staranność w każdym aspekcie naszej działalności.",,CHOMĘCICE,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
AVENTES Sp. z o.o.,aventes.pl,,,KRESOWA 24 71-770 SZCZECIN Poland,Poland,Hala E / e3.25,"Nasz zespół od ponad trzydziestu lat specjalizuje się w dziedzinie higieny, współpracując z wiodącymi producentami artykułów higienicznych przeznaczonych do ręcznego czyszczenia pomieszczeń produkcyjnych . Technex to lider w dostarczaniu profesjonalnych narzędzi do utrzymania higieny w branży spożywczej i napojów, a także w innych środowiskach o wysokich wymaganiach sanitarnych. W trosce o najwyższe standardy higieny oraz zgodność z przepisami, zwłaszcza w przemyśle spożywczym, opracowujemy innowacyjne, skuteczne i profesjonalne narzędzia do czyszczenia oraz świadczymy specjalistyczne usługi doradcze. Produkty z naszej oferty spełniają wszelkie wymagania w zakresie systemu oznaczenia kolorystycznego narzędzi czyszczących, a także są zgodne z zasadami HACCP oraz kluczowymi standardami bezpieczeństwa żywności, takimi jak FSSC 22000, BRC, IFS i SQF. Dbamy nie tylko o ergonomię i wygodę użytkowania naszych produktów, ale również o ich trwałość i niezawodność, dostosowaną do potrzeb branży docelowej. Ważnym aspektem naszej działalności jest terminowość dostaw – dzięki regularnemu uzupełnianiu i aktualizacji stanów magazynowych, jesteśmy w stanie realizować zamówienia w ciągu 24 lub 48 godzin. Wszystko po to, aby nasi klienci zawsze otrzymywali potrzebne produkty na czas.",,SZCZECIN,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
Aviaris by Weindich,aviaris.pl,+48 608 682 028,l.stanek@aviaris.pl,KAROLA ADAMIECKIEGO 8 41-503 CHORZÓW Poland,Poland,Hala E / E4.14,"Aviaris - wcześniej Weindich HoReCa - to marka z wieloletnim doświadczeniem w obszarze projektowania, wyposażenia i serwisowania profesjonalnej gastronomii. Od lat realizujemy kompleksowe inwestycje dla branży HoReCa. Posiadamy własne biuro projektowe i prowadzimy realizacje całościowo - od koncepcji technologicznej i projektu, przez dobór oraz dostawę urządzeń, aż po montaż, szkolenia personelu i stałe wsparcie serwisowe. Tworzymy spójne, technologicznie dopasowane rozwiązania dla restauracji, hoteli, cateringów, gastronomii przemysłowej oraz kuchni centralnych.",,CHORZÓW,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
BAADER Food Systems Denmark A/S,,,,Vestermollevej 9M 8380 Trige Poland,Poland,Hala E / E3.01,,,Trige,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
BACHA B. GUZICKI I W. GUZICKA SP.J.,bachabg.com.pl,,,GITAROWA 9 03-029 WARSZAWA Poland,Poland,Hala E / E3.09,"Oferując swoim klientom najlepsze sprzęty produkcji pierogów i opakowania wykorzystywane w gastronomii oraz handlu. Aktualnie działamy jako agent firmy ANKO w Polsce. Firma ta zajmuje się produkcją maszyn do wyrobów garmażeryjnych, takich jak: formierka do pierogów, maszyna do pierogów, maszyna do pyz czy maszyny do wytwarzania produktów cukierniczych. Sprowadzamy maszyny do pierogów i pyz wykonane z najlepszych materiałów, przy jednoczesnym zachowaniu konkurencyjnych cen. W przypadku formiarek czy pierogarek oferujemy pełną gwarancję, wraz z serwisem gwarancyjnym i pogwarancyjnym. Dysponujemy także wszelkimi niezbędnymi częściami zamiennymi firmy Rheon. Wyposażenie lokali gastronomicznych Oprócz sprzedaży pojedynczych maszyn, zajmujemy się kompleksowym wyposażeniem lokali gastronomicznych, w szczególności zaplecza kuchennego. Nasi klienci mogą liczyć na fachowe doradztwo poparte wieloletnim doświadczeniem. Jesteśmy do dyspozycji od poniedziałku do soboty, jednak, wychodząc naprzeciw Państwa oczekiwaniom, w awaryjnych sytuacjach działamy także poza godzinami pracy. Najważniejsze są dla nas jakość usług oraz Państwa zadowolenie. Dla stałych klientów przygotowaliśmy specjalne promocje. Zachęcamy do zapoznania się z ofertą dostępną na stronie. W razie pytań zapraszamy do kontaktu. Aby proces produkcji pierogów przebiegał tak, jak Państwo tego oczekują, zachęcamy do kontaktu. Wspólnie postaramy się dobrać maszynę, która będzie odpowiednia dla Państwa potrzeb. Maszyny, które oferujemy pozwalają na otrzymanie gotowego produktu.",,WARSZAWA,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
BACHA B. GUZICKI I W. GUZICKA SPÓŁKA JAWNA,,,,Gitarowa 9 03-029 Warszawa Poland,Poland,Hala E / E2.10b,,,Warszawa,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
BECK CLIP SYSTEMS SP. Z O.O.,beck-clipsystems.com,+48 690 001 474,+48 690 001 474,PRZEWOZOWA 13 62-064 PLEWISKA Poland,Poland,Hala E / E4.26,"BECK CLIP SYSTEMS jest częścią rodzinnej grupy firm BECK z siedzibą w Mauerkirchen w Austrii. Od ponad 20 lat firma BECK produkuje w swoim zakładzie w Austrii aluminiowe klipsy CLIP SYSTEMS dla przemysłu spożywczego i opakowaniowego. Wraz z przejęciem dawnej firmy MAGA (przemianowanej na Beck Clip Systems SP. Z O. O.) w Komornikach/Polska, BECK rozszerzył w 2018 r. asortyment produktów marki CLIP SYSTEMS i obecnie oprócz prasy do mięsa MAGA® oferuje również klipsownice - od ręcznych klipsownic jednorzędowych i dwurzędowych, poprzez klipsownice półautomatyczne oraz w pełni automatyczne urządzenia klipsujące.",https://www.linkedin.com/company/beck-clip-systems/,PLEWISKA,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
BECKER POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,Pianowo 46 4-000 Pianowo Poland,Poland,Hala E / E1.26b,,,Pianowo,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
BENT IRON ENERGY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,bentiron.energy,,,Golfowa 38/2 41-907 Bytom Poland,Poland,Hala E / E3.30,,,Bytom,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
BIURO TECHNICZNO-HANDLOWE PRO-MAC MACIEJ SAŁASIŃSKI,promac.com.pl,505246024,w.rutkowski@promac.com.pl,Generała Bema 55 91-492 Łódź Poland,Poland,Hala E / E5.09a,"PRO-MAC od ponad 30 lat dostarcza rozwiązania zwiększające bezpieczeństwo instalacji elektrycznych w przemyśle. Dla przemysłu spożywczego oferujemy przede wszystkim urządzenia wtykowe z rozłącznikami firmy MARECHAL ELECTRIC. Umożliwiają one szybkie i bezpieczne rozłączanie maszyn pod obciążeniem, ułatwiając prace serwisowe i konserwację. Wysoka szczelność, odporność mechaniczna i chemiczna sprawiają, że rozwiązania te doskonale sprawdzają się w wymagających warunkach zakładów produkcji i przetwórstwa żywności. Products: DS6 Dekontaktory dla przemysłu",https://www.linkedin.com/company/18493190/,Łódź,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
BIZERBA POLSKA,bizerba.com,+48 512 198 003,agata.bochenek@bizerba.com,ANNY WALENTYNOWICZ 10 20-328 LUBLIN Poland,Poland,Hala E / E3.06,"Bizerba SE & Co. KG to niemieckie przedsiębiorstwo technologiczne z ponad 150‑letnią historią, działające globalnie i specjalizujące się w rozwiązaniach dla ważenia, etykietowania, krojenia oraz systemów pakowania dla przemysłu, handlu i logistyki. Firma dostarcza precyzyjne wagi detaliczne i przemysłowe, systemy etykietowania i kodowania, urządzenia kontrolne oraz oprogramowanie wspierające procesy produkcyjne i logistyczne, a jej produkty i usługi są wykorzystywane m.in. w sektorach detalicznych, spożywczych i przemysłowych.",https://www.linkedin.com/company/bizerba-polska-sp-z-o-o,LUBLIN,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
Blucher Metal,blucher.com,,,Wójtowska 60 44-100 Gliwice Poland,Poland,Hala E / E2.20b,"Firmę BLÜCHER założył duński hydraulik Johannes Blücher Skibild, człowiek z wizją, misją i twardo stąpający po ziemi. Poszukując wyrafinowanego rusztu do instalacji odwadniających, wraz z żoną rozpoczął produkcję rusztów ze stali nierdzewnej w swojej stodole. Od tego czasu grupa BLÜCHER stale poszerza swoją ofertę produktów i usług. Kontynuując rozwój i rzucając wyzwanie przeszłości, wprowadzając nowe projekty i rozwiązania, pozostajemy wierni podstawom dobrego rzemiosła, jakości i praktycznemu podejściu naszego założyciela. Dokładamy wszelkich starań, aby współpraca z nami była jak najłatwiejsza, a Państwo mogli skupić się na złożoności projektu. Większość standardowych produktów jest dostępna w magazynie, a nasze warunki dostaw są elastyczne. Zapewniamy uporządkowaną dokumentację, taką jak katalogi, miniprzewodniki, obiekty BIM oraz obszerną bazę danych produktów online, dostępną w każdej chwili. Oczywiście, wszystkie produkty dostarczane są ze szczegółowym przewodnikiem krok po kroku dotyczącym instalacji, a projekty niestandardowe są wspierane obszerną dokumentacją i rysunkami CAD. Przewodniki można znaleźć na naszej stronie internetowej, na wypadek gdyby Państwa produkt BLÜCHER wymagał konserwacji. Utrzymujemy ten trend, stale ulepszając i poszerzając naszą ofertę produktów, dokumentację i komunikację. Tak jak Johannes Blücher Skibild poszukiwał bardziej wyrafinowanych kratek do rozwiązań odwadniających, tak my stale poszukujemy możliwości rozszerzenia naszych usług i przedstawicielstw na całym świecie, aby dostosować się do lokalnych wymagań, jednocześnie odpowiadając na Państwa specyficzne potrzeby. Dlatego z dumą nawiązaliśmy współpracę z marką Watts, aby oferować wyłącznie najwyższej jakości rozwiązania w zakresie wody.",,Gliwice,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
BOGUMIŁ RAJDA,,,,STAROWIEJSKA 41B 34-120 ANDRYCHÓW Poland,Poland,Hala F / F1.08A,,,ANDRYCHÓW,"Ptak Warsaw Expo, Al. Katowicka 62, 05-830 Nadarzyn, Poland",,https://foodtechexpo.pl/katalog-wystawcow/
