company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
Point One Navigation,,"Point One Navigation is the first centimeter-accurate positioning platform designed for the world’s most demanding robotics and industrial automation applications. At Swiss Robotics Day, we're highlighting our high-density RTK corrections network, advanced sensor fusion software, and robust API, which allow robotics developers to quickly integrate high-precision location into their platforms. Whether for mobile robots, autonomous drones, or precise field systems, Point One provides the foundation for safe, reliable, and intelligent machine operations. Point One’s founding team have decades of experience in precision navigation and were previous founders of Cornell’s DARPA Urban Challenge.",kevin@pointonenav.com,,https://pointonenav.com,,Zurich,
prodartis AG,,"prodartis AG produces plastic components using additive manufacturing techniques cost-effectively in small to medium-sized batches and to a standard of quality comparable to that of injection moulding, primarily using the new Multi Jet Fusion (MJF) or Selective Laser Sintering (SLS) technologies. The booth offers insights into Additive Manufacturing technologies and their practical applications with its advantages e.g. the function integration, toolless production, high flexibility of geometry and its low risk in scaling up serial production. Meet our experts, exchange ideas, and explore opportunities for collaboration.",roman.speck@prodartis.ch,+41 71 505 33 33,https://prodartis.ch,,Zurich,
prophysics AG,,"prophysics AG is Switzerland's leading distributor of professional 3D motion capture technology, based in Zurich and serving the DACH region. As the official distributor for Vicon, Xsens, MANUS, and more, we provide precise, reliable motion capture and hand-tracking systems for research, industry, engineering, and — increasingly — humanoid robotics. With 30 years of experience, our team supports customers from initial consultation through system integration, covering everything from full-body kinematics to millimeter-precise finger tracking. Our combined hardware and software solutions enable teleoperation and human motion data collection for the next generation of humanoid robots.",schneemann@prophysics.ch,+41443151590,https://prophysics.ch,,Zurich,
Qualisys AB,,,mathias.bankay@qualisys.com,2026 22 3,https://qualisys.com,,Zurich,
Rapid Manufacturing AG,,,a.stebler@rapidmanufacturing.ch,0041 44 818 00 88,https://rapidmanufacturing.ch,,Zurich,
Raven Intelligent Systems,,"Raven Intelligent Systems is an EPFL spin-off building autonomous robotic site intelligence for complex and high-risk environments . Our platform combines drones, docking systems and fixed cameras to continuously inspect sites, navigate indoors and outdoors including GNSS-degraded areas, build 3D situational awareness, and verify critical conditions with traceable visual evidence.",arsenty.kaganskiy@ravenisystems.com,,https://ravenisystems.com,,Zurich,
Robotics and AI Institute,,"The RAI Institute is a research organization that aims to solve the most important and fundamental problems in AI and robotics. With offices in Cambridge, Massachusetts and Zurich, the Institute unites top talent in robotics, perception, AI, machine learning, computer science and machine design to develop future generations of intelligent machines. The Institute focuses on four essentials of robot functionality: mobility, perception, dexterity and intelligence, as well as the ethics of robots in the workplace and our lives. Led by Marc Raibert, founder of Boston Dynamics, the RAI Institute develops technology that will make future generations of robots smarter, easier to use, contribute to human productivity, and help us live happier lives.",hfassler@rai-inst.com,,,,Zurich,
Robotics and Perception Group - UZH,,,rpg_purchases@ifi.uzh.ch,,,,Zurich,
Roboto AI,,,yves@roboto.ai,2025-08-21,https://roboto.ai,,Zurich,
Sherlock,,"Sherlock is an on-premise software platform for deploying intelligent agents that leverage state-of-the-art computer vision models to analyze data and automate processes. It supports Microsoft Windows, macOS, and Linux, and provides a flexible framework for building, deploying, and managing computer vision–based automation workflows.",info@sherlockrobotics.com,,https://sherlockrobotics.com,,Zurich,
SHR GmbH,,,timo.gessmann@de.schunk.com,,,,Zurich,
Soft Robotics Lab,,,rkk@ethz.ch,,https://softroboticslab.info,,Zurich,
Sonceboz,,"Sonceboz is your trusted mechatronic partner for robotics, delivering innovative actuation and motion control solutions that enable the next generation of dexterous machines. With almost a century of industrial expertise and millions of products deployed worldwide, Sonceboz combines large-scale manufacturing excellence with proven strengths in engineering, reliability, and durability for the most demanding robotics applications.",olivier.pajot@sonceboz.com,,https://sonceboz.com,,Zurich,
Stella Robot,,"Stella Robot is a global emerging leader in embodied AI manipulation. The company builds its universal hardware foundation upon micro‑modules and dexterous hands, tightly coupled with embodied‑AI‑manipulation algorithms to deliver a complete hardware‑software integrated solution as its core competitive strength. It has launched the world’s first Lego‑like modular direct‑drive hand and the world’s first tendon‑driven dexterous hand featuring an “actuator‑hand separation” structure (already deployed in industrial scenarios), accumulating multiple pioneering tendon‑driven technologies. With full‑stack in‑house R&D of “algorithms + hardware,” the company reinforces its technological moat and achieves 100% domestically developed and independently controllable intellectual property. The team possesses strong capabilities in both industrial deployment and scientific research innovation, focusing on applications in industrial and high‑hazard environments. It has completed multiple financing rounds and received numerous hard‑tech awards, combining technological defensibility with social value, and is committed to practicing technology for good.",wanqi.chen@stella-robot.com,2026-01-06,https://stella-robot.com,,Zurich,
SUPSI-DTI-ISTEPS,,,isteps@supsi.ch,,,,Zurich,
Swiss Association for Standardization (SNV),,"The Swiss Association for Standardization (SNV) bridges the gap between robotics innovation and market readiness. As Switzerland’s official member of ISO and CEN, SNV enables industry, research, and public institutions to shape national and international standards—supporting safety, interoperability, and global market access for innovative robotics solutions. Visit our booth to discover how active participation in standardization can strengthen your competitive position.",ramesh.luther@snv.ch,+41522245454,https://snv.ch,,Zurich,
Swissmem,,"Die produzierenden Firmen in der Schweiz sind aus Kostengründen schon seit Jahren gefordert, automatisierte Lösungen zu finden. Robotics and Factory Automation ist deshalb hoch relevant für die gesamte Industrie. Der Industriesektor Robotics and Factory Automation vereinigt Unternehmen, welche das ganze Spektrum industrieller Automatisierungslösungen abdecken. Ihre Produkte helfen mit, die globale Wettbewerbsfähigkeit von Schweizer Industriefirmen zu erhalten.",a.estrada@swissmem.ch,+41 44 384 41 11,https://swissmem.ch,,Zurich,
SwissRobotics GmbH,,,einar.nielsen@robotics.ch,,,,Zurich,
The MathWorks GmbH,,,resjoehr@mathworks.com,1790062314.35,https://mathworks.com,,Zurich,
Triadem Solutions AG,,,hanspeter.vogel@triadem.ch,,https://triadem.ch,,Zurich,
Twiice SA,,"Spinal cord injury (SCI) affects millions people and their families world-wide. These individuals face serious secondary complications due to loss of mobility such as brittle bones, bowel and bladder dysfunction, chronic pain, and recurrent infections that lead to a 30 percent annual hospitalization risk. Exoskeletons enable upright walking, which plays a vital role in reducing these secondary health complications while promoting strength, confidence, and quality of life. Even with robust insurance reimbursement now available in many countries, today’s exoskeletons remain too complex, too slow to put on and take off, and not designed for everyday life. Our mission is to change that.",accounting@twiice.ch,+41 21 539 12 34,https://twiice.ch,,Zurich,
University of Basel,,"The Bio-Inspired RObots for MEDicine Laboratory (BIROMED-Lab) develops bio-inspired robotic and mechatronic systems tailored for medical applications from idea to functional prototypes for fast translation. Our portfolio spans mechatronics, mechanical design, micromachining, robotics, control engineering, human-machine interaction, and real-time data processing.",georg.rauter@unibas.ch,+41 61 207 54 70,,,Zurich,
Zurich University for Applied Sciences,,,digital@zhaw.ch,+41589347171,,,Zurich,
